,X,Y,log
206,5,11,"[0.595      0.595      0.595      0.595      0.595      0.57555555
 0.55611111 0.27611111 0.15166667 0.14388889 0.13611111 0.13184987
 0.12758863 0.13184987 0.13611111 0.15166667 0.1575     0.16333333
 0.15166667 0.13611111 0.12055556 0.12055556 0.15555556 0.16722222
 0.18287304 0.17579947 0.16872591 0.15504543 0.14136495 0.13660183
 0.13183871 0.13609157 0.14034443 0.17784623 0.17784623 0.17185391
 0.1658616  0.15098636 0.13611111 0.12833333 0.12055556 0.12055556
 0.12055556 0.14       0.15944444 0.16333333 0.16722222 0.16722222
 0.15166667 0.13611111 0.11277778 0.11277778 0.13611111 0.14777778
 0.15944444 0.16722222 0.16722222 0.16722222 0.15166667 0.12444444]"
207,5,12,"[0.595      0.595      0.595      0.15166667 0.13611111 0.12758863
 0.13611111 0.14388889 0.15166667 0.16333333 0.1575     0.15166667
 0.13611111 0.12055556 0.16722222 0.14388889 0.12055556 0.12055556
 0.12055556 0.12444445 0.12833333 0.15166667 0.15166667 0.15166667
 0.13611111 0.12055556 0.12055556 0.12055556 0.14       0.15944444
 0.16722222 0.16722222 0.15166667 0.13611111 0.11277778 0.11277778
 0.13611111 0.14777778 0.15361111 0.15944444 0.15166667 0.12444444]"
208,5,13,"[0.63651781 0.63651781 0.63651781 0.59491534 0.29537754 0.16224964
 0.14560865 0.13649149 0.14560865 0.16224964 0.17473037 0.16224964
 0.14560865 0.12896767 0.12896767 0.16640989 0.17889062 0.17889062
 0.15392914 0.12896767 0.12896767 0.13728815 0.16224964 0.16224964
 0.16224964 0.14560865 0.12896767 0.12896767 0.17057013 0.17889062
 0.17889062 0.14560865 0.12064717 0.12064717 0.14560865 0.15808939
 0.17057013 0.17889062 0.17889062 0.16224964 0.1331279 ]"
209,5,14,"[0.53903359 0.53903359 0.53903359 0.53903359 0.53903359 0.50380264
 0.25013977 0.13740072 0.13035453 0.12330834 0.11944791 0.11558749
 0.11944791 0.12330834 0.13740072 0.14797    0.14268536 0.13740072
 0.12330834 0.11626215 0.10921596 0.10921596 0.10921596 0.14092382
 0.14620846 0.1514931  0.1514931  0.1514931  0.13035453 0.10921596
 0.10921596 0.11273905 0.11626214 0.13740072 0.13740072 0.13740072
 0.13740072 0.13035453 0.12330834 0.10921596 0.10921596 0.10921596
 0.14444691 0.14797    0.1514931  0.1514931  0.12330834 0.10216977
 0.10216977 0.12330834 0.12859298 0.13387763 0.13916227 0.14444691
 0.14797    0.1514931  0.1514931  0.1514931  0.13740072 0.12506989
 0.11273905]"
210,5,15,"[0.595      0.595      0.595      0.595      0.595      0.57555555
 0.55611111 0.13611111 0.14388889 0.15166667 0.1575     0.16333333
 0.1575     0.15166667 0.14388889 0.13611111 0.12055556 0.12055556
 0.12055556 0.13805556 0.15555556 0.16138889 0.16722222 0.16722222
 0.15555556 0.14388889 0.13222222 0.12055556 0.12055556 0.12055556
 0.12444445 0.12833333 0.14       0.15166667 0.15166667 0.15166667
 0.15166667 0.14388889 0.13611111 0.12055556 0.12055556 0.12055556
 0.14       0.15944444 0.16333333 0.16722222 0.15166667 0.13611111
 0.14194445 0.14777778 0.15361111 0.15944444 0.16333333 0.16722222
 0.16722222 0.16722222 0.15944444 0.15166667 0.13805555 0.12444444]"
211,5,16,"[0.53886568 0.12326993 0.14792391 0.13735792 0.12326993 0.10918194
 0.10918194 0.14087992 0.15144591 0.15144591 0.13031392 0.10918194
 0.10918194 0.11622593 0.13735792 0.13735792 0.12326993 0.14440191
 0.15144591 0.12326993 0.13383592 0.15144591 0.13735792]"
212,5,17,"[0.595      0.595      0.595      0.595      0.595      0.57555555
 0.55611111 0.27611111 0.15166667 0.14388889 0.13611111 0.13184987
 0.12758863 0.13184987 0.13611111 0.15166667 0.1575     0.16333333
 0.15166667 0.13611111 0.12055556 0.12055556 0.15555556 0.16722222
 0.18287304 0.17579947 0.16872591 0.15504543 0.14136495 0.13660183
 0.13183871 0.13609157 0.14034443 0.17784623 0.17784623 0.17185391
 0.1658616  0.15098636 0.13611111 0.12833333 0.12055556 0.12055556
 0.12055556 0.14       0.15944444 0.16333333 0.16722222 0.16722222
 0.15166667 0.13611111 0.11277778 0.11277778 0.13611111 0.14777778
 0.15944444 0.16722222 0.16722222 0.16722222 0.15166667 0.12444444]"
213,5,18,"[0.61025928 0.61025928 0.61025928 0.51491382 0.22680393 0.1141884
 0.09251262 0.08393594 0.09251262 0.1141884  0.13416571 0.14043104
 0.1396018  0.12364731 0.12364731 0.15954492 0.17151078 0.17151078
 0.14757904 0.12364731 0.12364731 0.13162455 0.15555629 0.15555629
 0.15555629 0.1396018  0.12364731 0.12364731 0.16353353 0.17151078
 0.17151078 0.1396018  0.11567006 0.11567006 0.1396018  0.15156767
 0.16353353 0.17151078 0.17151078 0.15555629 0.12763592]"
214,5,19,"[0.595      0.59106208 0.58773734 0.54932314 0.27428371 0.15166667
 0.13611111 0.12758863 0.13611111 0.16518108 0.16611549 0.14388889
 0.12055556 0.15166667 0.13611111 0.12055556 0.12055556 0.11277778
 0.13611111 0.14777778 0.15944444 0.16722222 0.16722222 0.15166667
 0.12444444]"
215,5,20,"[0.13312893 0.13487475 0.13586968 0.15461252 0.17858758 0.87800997
 0.89210177 0.90997391 0.7760423  0.79549276 0.84761735 0.92701086
 0.84345867 0.84177812 0.82085835 0.75770223 0.83597778 0.84611915
 0.85538081 0.8593484  0.86152944 0.9133267  0.9224713  0.92015819
 0.9074974  0.86455734 0.77604424 0.78903242 0.78903242 0.12663483
 0.07468208 0.07468208 0.07468208 0.07468208]"
216,5,21,"[0.12992958 0.12992958 0.12992958 0.12992958 0.12992958 0.13087931
 0.13193522 0.14426817 0.15644319 0.17960366 0.48562574 0.63542833
 0.78195752 0.788468   0.79542254 0.79389741 0.79237227 0.79084714
 0.78932201 0.7907543  0.79218658 0.79505115 0.77616351 0.76671969
 0.75727587 0.75730502 0.75733417 0.75736333 0.75739248 0.76692482
 0.77645717 0.78598951 0.79552185 0.79794285 0.80036384 0.80278484
 0.80520584 0.78466352 0.77439236 0.7641212  0.76729931 0.77047742
 0.77365554 0.77683365 0.7927085  0.80064592 0.80858334 0.82142725
 0.83427116 0.83227073 0.83027029 0.82826986 0.82626942 0.75770876
 0.75442078 0.75113281 0.74455685 0.73942008 0.73428331 0.75468438
 0.77508545 0.81588759 0.81836201 0.82083642 0.82331084 0.82578525
 0.80710302 0.78842079 0.76973857 0.75105634 0.74788732 0.74471831
 0.74471831 0.74471831 0.74471831 0.74788732 0.75105634 0.75580986
 0.76056338 0.77007042 0.77007042 0.77007042 0.77569928 0.45372844
 0.12643727 0.11081393 0.10286392 0.09451776 0.09077548 0.08688417
 0.07980445 0.07764084 0.07605634 0.07447183 0.07288732 0.07288732
 0.07288732 0.07288732]"
217,5,22,"[0.56563241 0.56563241 0.56563241 0.52866297 0.39557299 0.26248301
 0.20333191 0.14418081 0.12939303 0.1212912  0.12939303 0.13678692
 0.14418081 0.15527164 0.14418081 0.12939303 0.11460526 0.11460526
 0.13124151 0.14787776 0.15342317 0.15896858 0.15896858 0.15896858
 0.13678692 0.11460526 0.11460526 0.11460526 0.12199914 0.13308998
 0.14418081 0.14418081 0.14418081 0.14418081 0.13678692 0.12939303
 0.11460526 0.11460526 0.11460526 0.15157469 0.15896858 0.15896858
 0.15896858 0.12939303 0.10721137 0.10721137 0.10721137 0.1183022
 0.12939303 0.13493845 0.14048387 0.15157469 0.15896858 0.15896858
 0.15896858 0.14418081 0.1183022 ]"
218,5,23,"[0.5347386  0.5347386  0.5347386  0.5347386  0.49978837 0.24814667
 0.13630592 0.12232582 0.11849616 0.1146665  0.11849616 0.12232582
 0.12931587 0.13630592 0.14679099 0.13630592 0.12232582 0.11533578
 0.10834573 0.10834573 0.12407334 0.13980095 0.15028601 0.15028601
 0.13980094 0.12931587 0.1188308  0.10834573 0.10834573 0.10834573
 0.11533577 0.12582085 0.13630592 0.13630592 0.13630592 0.13630592
 0.12931587 0.12232582 0.11533578 0.10834573 0.10834573 0.14329596
 0.14679099 0.15028601 0.15028601 0.15028601 0.13630592 0.12232582
 0.11184075 0.10135569 0.10135569 0.11184075 0.12232582 0.12756836
 0.1328109  0.14329596 0.15028601 0.15028601 0.15028601 0.14329597
 0.13630592 0.11184075]"
219,5,24,"[0.595      0.595      0.595      0.55611111 0.27611111 0.15166667
 0.11633272 0.09339555 0.09963405 0.1296279  0.16333333 0.15166667
 0.13611111 0.12055556 0.12055556 0.15555556 0.16722222 0.16027399
 0.13164555 0.10685532 0.09132811 0.07345831 0.07789107 0.0948883
 0.1296279  0.11633272 0.08824731 0.08824731 0.13627547 0.16722222
 0.16722222 0.13611111 0.11277778 0.11277778 0.13611111 0.14777778
 0.15944444 0.16722222 0.16722222 0.15166667 0.12444444]"
220,5,25,"[0.595      0.55611111 0.12758863 0.13611111 0.15166667 0.15166667
 0.13611111 0.16722222 0.16722222 0.14388889 0.12055556 0.15166667
 0.13611111 0.12055556 0.12055556 0.16158957 0.16722222 0.15166667
 0.12444444]"
221,5,26,"[0.59490658 0.59490658 0.59490658 0.5560238  0.27606776 0.15164286
 0.13608974 0.1275686  0.13608974 0.15164286 0.16330769 0.15164286
 0.13608974 0.12053663 0.12053663 0.15553114 0.16719597 0.16719597
 0.1438663  0.12053663 0.12053663 0.12831318 0.15164286 0.15164286
 0.15164286 0.13608974 0.12053663 0.12053663 0.15941941 0.16719597
 0.16719597 0.13608974 0.11276007 0.11276007 0.13608974 0.14775458
 0.15941941 0.16719597 0.16719597 0.15164286 0.1244249 ]"
222,5,27,"[0.595      0.595      0.595      0.49300621 0.13611111 0.15166667
 0.16333333 0.15166667 0.13611111 0.12055556 0.12055556 0.12055556
 0.12055556 0.15944444 0.16722222 0.16722222 0.13611111 0.11277778
 0.11277778 0.13611111 0.14777778 0.15944444 0.16722222 0.16722222
 0.15166667 0.12444444]"
223,5,28,"[0.595      0.595      0.57008869 0.50759372 0.24209592 0.13089383
 0.11934306 0.11645728 0.13041244 0.15166667 0.16333333 0.15166667
 0.13252286 0.11404723 0.1118632  0.14433961 0.15819454 0.15852158
 0.13612088 0.10160313 0.091377   0.0916517  0.10972772 0.11901145
 0.13123185 0.12495237 0.1100378  0.10570386 0.13760633 0.14662147
 0.15263308 0.13041244 0.11277778 0.11277778 0.13611111 0.14777778
 0.15944444 0.16722222 0.16722222 0.15166667 0.12444444]"
224,5,29,"[0.595      0.13611111 0.13611111 0.15166667 0.15166667 0.15555556
 0.16722222 0.15166667 0.15166667 0.12055556 0.13611111 0.16722222]"
225,5,30,"[0.595      0.595      0.27611111 0.15166667 0.12758863 0.12055556
 0.12055556 0.15555556 0.16722222 0.12833333 0.13437209 0.09520216
 0.15944444 0.13611111 0.11277778 0.15944444 0.16722222]"
226,5,31,"[0.23403744 0.23567407 0.27986295 0.32241522 0.34369135 0.36333085
 0.37315061 0.37642386 0.36987736 0.37642386 0.42925835 0.42467818
 0.41551785 0.41322776 0.41093768 0.3930645  0.34332221 0.34719947
 0.34832307 0.34869761 0.34604122 0.34338484 0.34779126 0.35771856
 0.37736987 0.39702118 0.43135943 0.43297128 0.436195   0.43126031
 0.41645625 0.39829541 0.34381287 0.28933034 0.29477011 0.29961034
 0.30606016 0.3108889  0.31571764 0.32059016 0.32874752 0.33037899
 0.33861562 0.34685226 0.3550889  0.36332553 0.36024471 0.3587043
 0.33118782 0.29550026 0.28093303 0.27607728 0.26636579 0.28937497
 0.31238415 0.33854078 0.36469742 0.36296126 0.3612251  0.35775278
 0.34229683 0.33714485 0.33714485 0.33714485 0.33714485 0.33714485
 0.33714485 0.33714485 0.33714485 0.32568847 0.31586871 0.33387159
 0.37642386 0.37509339 0.37243246 0.37110199 0.36711059 0.36578013
 0.33792156 0.23862771 0.24246195 0.26201435 0.30396613 0.30491512
 0.30586411 0.30776209 0.30871108 0.28962417 0.23583247 0.24623953
 0.28477283 0.28804608 0.29131933 0.29459258 0.29622921 0.2765897
 0.26595164 0.24467551 0.23403744 0.21439794 0.21603456 0.21767119
 0.22094444 0.22421769 0.22585432 0.22585432 0.22585432]"
227,5,32,"[0.29453933 0.33615902 0.3553681  0.27884162 0.32313841 0.3553629
 0.29852273 0.31413936 0.32975599 0.28493479 0.29133781 0.22727097
 0.27853176 0.24971813 0.20809844 0.2209045 ]"
228,5,33,"[0.595      0.595      0.595      0.595      0.57555555 0.55611111
 0.41611111 0.27611111 0.21388889 0.15166667 0.13611111 0.13184987
 0.12758863 0.13184987 0.13611111 0.15166667 0.16333333 0.15361111
 0.14388889 0.12055556 0.12055556 0.12055556 0.12444445 0.12833333
 0.15166667 0.15166667 0.15166667 0.15166667 0.14388889 0.13611111
 0.12833333 0.12055556 0.12055556 0.12055556 0.14       0.15944444
 0.16333333 0.16722222 0.16722222 0.16722222 0.13611111 0.12444445
 0.11277778 0.11277778 0.12444445 0.13611111 0.14194445 0.14777778
 0.15944444 0.16722222 0.16722222 0.15944444 0.15166667 0.12444444]"
229,5,34,"[0.61025928 0.61025928 0.61025928 0.51491382 0.22680393 0.1141884
 0.09251262 0.08393594 0.09251262 0.1141884  0.13416571 0.14043104
 0.1396018  0.12364731 0.12364731 0.15954492 0.17151078 0.17151078
 0.14757904 0.12364731 0.12364731 0.13162455 0.15555629 0.15555629
 0.15555629 0.1396018  0.12364731 0.12364731 0.16353353 0.17151078
 0.17151078 0.1396018  0.11567006 0.11567006 0.1396018  0.15156767
 0.16353353 0.17151078 0.17151078 0.15555629 0.12763592]"
230,5,35,"[0.595      0.57297848 0.54869891 0.52738458 0.49799005 0.48116606
 0.36882451 0.25462498 0.14605334 0.14388889 0.13611111 0.12758863
 0.13611111 0.15166667 0.16333333 0.15166667 0.13611111 0.12833333
 0.12055556 0.12055556 0.12055556 0.13805556 0.15555556 0.16138889
 0.16722222 0.16722222 0.14388889 0.12055556 0.12055556 0.12055556
 0.12833333 0.14       0.15166667 0.15166667 0.15166667 0.15166667
 0.13611111 0.12055556 0.12055556 0.12055556 0.14       0.15944444
 0.16333333 0.16722222 0.16722222 0.15166667 0.13611111 0.12444445
 0.11277778 0.11277778 0.11277778 0.12444445 0.13611111 0.14194445
 0.14777778 0.15361111 0.15944444 0.16333333 0.16722222 0.16722222
 0.15166667 0.13805555 0.12444444]"
231,5,36,"[0.66365099 0.66365099 0.62027511 0.30796876 0.16916594 0.15181558
 0.14230978 0.16916594 0.1821787  0.16916594 0.15181558 0.17350353
 0.18651629 0.18651629 0.16049076 0.14314041 0.16916594 0.16916594
 0.16916594 0.15181558 0.13446524 0.13446524 0.18651629 0.18651629
 0.15181558 0.12579006 0.16482835 0.18651629 0.16916594]"
232,5,37,"[0.595      0.595      0.595      0.595      0.595      0.57555555
 0.55611111 0.41611111 0.27611111 0.21388889 0.15166667 0.14388889
 0.13611111 0.13184987 0.12758863 0.13611111 0.15166667 0.1575
 0.16333333 0.1575     0.15166667 0.14388889 0.13611111 0.12833333
 0.12055556 0.12055556 0.12055556 0.12055556 0.12444445 0.12833333
 0.14       0.15166667 0.15166667 0.15166667 0.15166667 0.15166667
 0.13611111 0.12055556 0.12055556 0.11666667 0.11277778 0.11277778
 0.11277778 0.12444445 0.13611111 0.14194445 0.14777778 0.15361111
 0.15944444 0.16333333 0.16722222 0.16722222 0.16722222 0.15944444
 0.15166667 0.13805555 0.12444444]"
233,5,38,"[0.595      0.57555555 0.55611111 0.35388889 0.15166667 0.13962765
 0.12758863 0.13962765 0.15166667 0.15166667 0.15166667 0.14388889
 0.13611111 0.12055556 0.12055556 0.12055556 0.12055556 0.14388889
 0.16722222 0.16722222 0.16722222 0.11277778 0.11277778 0.11277778
 0.15166667]"
234,6,0,[0. 0. 0.]
235,6,1,[0. 0. 0.]
236,6,2,[0. 0. 0.]
237,6,3,[0. 0. 0.]
238,6,4,[0. 0. 0.]
239,6,5,[0. 0. 0.]
240,6,6,"[0.92043247 0.09248365 0.08367568 0.06581677 0.13652348 0.14533144
 0.1458156  0.12792308 0.09442419 0.1072217  0.09248365 0.10045718
 0.3391067  0.56811382 0.59453772 0.61215365 0.57692179 0.11009958
 0.11009958 0.11890754 0.10129161 0.10129161 0.11890754 0.60334569]"
241,6,7,"[0.82776311 0.17030533 0.12277826 0.07525119 0.07525119 0.12277826
 0.12277826 0.12423682 0.11485708 0.1069359  0.08317237 0.08317237
 0.06733001 0.11686708 0.11370166 0.11084353 0.11442514 0.11480633
 0.10833835 0.11080715 0.10114678 0.09750388 0.22173316 0.23005782
 0.22996425 0.18950669 0.17176564 0.10055543 0.07702371 0.16238415
 0.20199004 0.27328064 0.40794067 0.51091599 0.53467952 0.53467952
 0.55052188 0.51883717 0.1069359  0.09109355 0.07525119 0.06733001
 0.08317237 0.09901473 0.09901473 0.1069359  0.1069359  0.1069359
 0.1069359  0.08317237 0.1069359  0.12277826 0.66141837 0.73270897]"
242,6,8,"[0.78375    0.07875    0.07875    0.075      0.07125    0.0675
 0.065625   0.06375    0.06375    0.06375    0.06375    0.06375
 0.09395613 0.12416226 0.12312914 0.12209602 0.1210629  0.12002978
 0.11899665 0.11796353 0.11589729 0.11605456 0.11621184 0.1153012
 0.11439057 0.11256929 0.11074802 0.10892675 0.10684824 0.10476973
 0.10061271 0.10141585 0.10181742 0.10201821 0.10221899 0.09726924
 0.09231949 0.09317533 0.09403116 0.094887   0.09531492 0.09574284
 0.09518742 0.094632   0.09352116 0.09241032 0.09129948 0.09451625
 0.09773303 0.10416658 0.11611588 0.12209052 0.12806517 0.1316202
 0.13517524 0.13695275 0.13873027 0.1422853  0.15553665 0.168788
 0.18203935 0.1952907  0.19895386 0.20261703 0.20628019 0.20994335
 0.21191386 0.21388437 0.21782538 0.23221412 0.23048206 0.22875
 0.22875    0.22875    0.22875    0.225      0.223125   0.22125
 0.21375    0.20625    0.2025     0.19875    0.195      0.19125
 0.1875     0.18375    0.14625    0.1275     0.10875    0.105
 0.10125    0.0975     0.095625   0.0946875  0.09375    0.22875
 0.23625    0.24375    0.2475     0.25125    0.25875    0.26625
 0.27       0.27375    0.28875    0.313125   0.3375     0.3496875
 0.361875   0.38625    0.3975     0.403125   0.40875    0.44625
 0.455625   0.465      0.474375   0.48375    0.495      0.500625
 0.50625    0.50625    0.50625    0.51       0.51375    0.52125
 0.52125    0.52125    0.52125    0.49125    0.481875   0.4725
 0.463125   0.45375    0.365625   0.2775     0.2334375  0.189375
 0.1453125  0.10125    0.09375    0.09       0.08625    0.0825
 0.07875    0.076875   0.075      0.07125    0.069375   0.0675
 0.06375    0.06375    0.06375    0.06375    0.06375    0.06375
 0.06375    0.06375    0.07125    0.07875    0.0825     0.08625
 0.09       0.09375    0.09375    0.09375    0.09375    0.09375
 0.51375    0.541875   0.57       0.598125   0.62625    0.643125
 0.66       0.676875   0.6853125  0.69375   ]"
243,6,9,"[0.595      0.595      0.595      0.27611111 0.21388889 0.15166667
 0.13962765 0.12758863 0.13611111 0.15166667 0.16333333 0.13611111
 0.12055556 0.12055556 0.12055556 0.16722222 0.14388889 0.12055556
 0.12055556 0.12833333 0.12444445 0.12055556 0.15944444 0.16333333
 0.16722222 0.15166667 0.13611111 0.11277778 0.14777778 0.15166667
 0.12444444]"
244,6,10,"[0.54938169 0.54938169 0.54938169 0.54938169 0.53142804 0.51347439
 0.25494183 0.14003847 0.13285701 0.12567555 0.12174102 0.11780648
 0.12174102 0.12567555 0.13285701 0.14003847 0.15081066 0.14003847
 0.12567555 0.11131263 0.11131263 0.12747092 0.1436292  0.1490153
 0.15440139 0.15440139 0.1436292  0.13285701 0.12208482 0.11131263
 0.11131263 0.11131263 0.11490336 0.11849409 0.12926628 0.14003847
 0.14003847 0.14003847 0.14003847 0.12567555 0.11849409 0.11131263
 0.11131263 0.11131263 0.12926628 0.14721993 0.15440139 0.15440139
 0.15440139 0.12567555 0.10413117 0.10413117 0.10413117 0.12567555
 0.13106165 0.13644774 0.14183383 0.14721993 0.15081066 0.15440139
 0.15440139 0.15440139 0.14721993 0.14003847 0.12747092 0.11490336]"
245,6,11,"[0.595      0.595      0.595      0.55611111 0.27611111 0.15166667
 0.15166667 0.16333333 0.15166667 0.13611111 0.12055556 0.12055556
 0.15555556 0.16722222 0.15166667 0.13611111 0.12055556 0.12055556
 0.15944444 0.11277778 0.11277778 0.13611111 0.14777778 0.15944444
 0.16722222 0.16722222 0.15166667 0.12444444]"
246,6,12,"[0.595      0.595      0.595      0.55611111 0.29422658 0.16161742
 0.13611111 0.12758863 0.13611111 0.15166667 0.16333333 0.15166667
 0.14504127 0.12846513 0.12055556 0.15944444 0.16722222 0.16722222
 0.13611111 0.11277778 0.11277778 0.13611111 0.14777778 0.15944444
 0.16722222 0.16722222 0.15166667 0.12444444]"
247,6,13,"[0.595      0.6811669  0.6811669  0.55611111 0.27611111 0.15166667
 0.16333333 0.12055556 0.15555556 0.16722222 0.16722222 0.14388889
 0.12055556 0.12055556 0.12833333 0.15166667 0.15166667 0.15166667
 0.13611111 0.12055556 0.12055556 0.15944444 0.16722222 0.16722222
 0.13611111 0.11277778 0.11277778 0.15582249 0.16917871 0.15944444
 0.12444444]"
248,6,14,"[0.595      0.595      0.595      0.55611111 0.27611111 0.15166667
 0.13611111 0.12758863 0.15166667 0.13611111 0.12055556 0.12055556
 0.15166667 0.16722222 0.16722222 0.13611111 0.11277778 0.16722222
 0.15166667 0.12444444]"
249,6,15,"[0.595      0.595      0.595      0.57555555 0.55611111 0.41611111
 0.27611111 0.20611111 0.13611111 0.14972222 0.16333333 0.14972222
 0.13611111 0.12833333 0.12055556 0.12055556 0.13805556 0.15555556
 0.16722222 0.16722222 0.16722222 0.14388889 0.13222222 0.12055556
 0.12055556 0.12055556 0.12444445 0.12833333 0.15166667 0.14388889
 0.13611111 0.12833333 0.12055556 0.12055556 0.12055556 0.15944444
 0.16333333 0.16722222 0.15166667 0.13611111 0.13611111 0.13611111
 0.14777778 0.15944444 0.16333333 0.16722222 0.16722222 0.15944444
 0.15166667 0.13805555 0.12444444]"
